datetimeUTC,"USGS 04092677: Grand Calumet River at Industrial Hwy at Gary, IN","USGS 04092750: Indiana Harbor Canal at East Chicago, IN","USGS 05536357: Grand Calumet River at Hohman Ave at Hammond, IN"
2020-07-10 13:05:00+00:00,5.06,3.86,1.91
2020-07-10 13:10:00+00:00,5.07,3.74,1.91
2020-07-10 13:15:00+00:00,5.08,3.89,1.91
2020-07-10 13:20:00+00:00,5.09,3.99,1.91
2020-07-10 13:25:00+00:00,5.10,4.11,1.91
2020-07-10 13:30:00+00:00,5.11,4.24,1.91
2020-07-10 13:35:00+00:00,5.12,4.27,1.91
2020-07-10 13:40:00+00:00,5.12,4.16,1.92
2020-07-10 13:45:00+00:00,5.13,4.06,1.92
2020-07-10 13:50:00+00:00,5.13,4.09,1.92
2020-07-10 13:55:00+00:00,5.14,3.99,1.93
2020-07-10 14:00:00+00:00,5.14,3.91,1.93
2020-07-10 14:05:00+00:00,5.15,3.84,1.93
2020-07-10 14:10:00+00:00,5.15,3.73,1.93
2020-07-10 14:15:00+00:00,5.16,3.48,1.93
2020-07-10 14:20:00+00:00,5.17,3.66,1.93
2020-07-10 14:25:00+00:00,5.18,3.72,1.94
2020-07-10 14:30:00+00:00,5.19,3.72,1.94
2020-07-10 14:35:00+00:00,5.19,3.87,1.94
2020-07-10 14:40:00+00:00,5.20,4.12,1.95
2020-07-10 14:45:00+00:00,5.20,4.16,1.95
2020-07-10 14:50:00+00:00,5.20,4.33,1.95
2020-07-10 14:55:00+00:00,5.21,4.51,1.95
2020-07-10 15:00:00+00:00,5.21,4.59,1.95
2020-07-10 15:05:00+00:00,5.21,4.62,1.94
2020-07-10 15:10:00+00:00,5.22,4.67,1.94
2020-07-10 15:15:00+00:00,5.22,4.43,1.93
2020-07-10 15:20:00+00:00,5.22,4.26,1.93
2020-07-10 15:25:00+00:00,5.22,4.00,1.94
2020-07-10 15:30:00+00:00,5.22,3.79,1.94
2020-07-10 15:35:00+00:00,5.22,3.58,1.94
2020-07-10 15:40:00+00:00,5.23,3.63,1.95
2020-07-10 15:45:00+00:00,5.23,3.69,1.95
2020-07-10 15:50:00+00:00,5.24,3.80,1.96
2020-07-10 15:55:00+00:00,5.24,3.88,1.96
2020-07-10 16:00:00+00:00,5.25,3.99,1.97
2020-07-10 16:05:00+00:00,5.25,4.12,1.97
2020-07-10 16:10:00+00:00,5.26,4.10,1.98
2020-07-10 16:15:00+00:00,5.26,3.87,1.98
2020-07-10 16:20:00+00:00,5.26,3.97,1.98
2020-07-10 16:25:00+00:00,5.27,4.05,1.97
2020-07-10 16:30:00+00:00,5.27,4.02,1.97
2020-07-10 16:35:00+00:00,5.27,4.12,1.97
2020-07-10 16:40:00+00:00,5.27,4.25,1.96
2020-07-10 16:45:00+00:00,5.27,4.16,1.96
2020-07-10 16:50:00+00:00,5.27,4.07,1.96
2020-07-10 16:55:00+00:00,5.27,4.15,1.95
2020-07-10 17:00:00+00:00,5.27,3.94,1.95
2020-07-10 17:05:00+00:00,5.27,3.74,1.95
2020-07-10 17:10:00+00:00,5.27,3.75,1.96
2020-07-10 17:15:00+00:00,5.27,3.72,1.96
2020-07-10 17:20:00+00:00,5.27,3.62,1.97
2020-07-10 17:25:00+00:00,5.28,3.59,1.97
2020-07-10 17:30:00+00:00,5.28,3.74,1.98
2020-07-10 17:35:00+00:00,5.28,3.78,1.98
2020-07-10 17:40:00+00:00,5.28,3.89,1.99
2020-07-10 17:45:00+00:00,5.28,4.17,1.99
2020-07-10 17:50:00+00:00,5.28,4.26,1.99
2020-07-10 17:55:00+00:00,5.28,4.30,2.00
2020-07-10 18:00:00+00:00,5.28,4.32,2.00
2020-07-10 18:05:00+00:00,5.28,4.25,2.00
2020-07-10 18:10:00+00:00,5.27,4.17,1.99
2020-07-10 18:15:00+00:00,5.27,4.16,1.99
2020-07-10 18:20:00+00:00,5.27,4.08,1.99
2020-07-10 18:25:00+00:00,5.26,3.90,1.99
2020-07-10 18:30:00+00:00,5.26,3.87,1.99
2020-07-10 18:35:00+00:00,5.26,3.93,1.99
2020-07-10 18:40:00+00:00,5.27,4.03,1.99
2020-07-10 18:45:00+00:00,5.27,4.07,1.99
2020-07-10 18:50:00+00:00,5.27,3.99,1.99
2020-07-10 18:55:00+00:00,5.27,3.85,2.00
2020-07-10 19:00:00+00:00,5.27,3.91,2.00
2020-07-10 19:05:00+00:00,5.27,3.89,2.00
2020-07-10 19:10:00+00:00,5.27,3.83,2.00
2020-07-10 19:15:00+00:00,5.27,3.80,2.00
2020-07-10 19:20:00+00:00,5.27,3.83,2.00
2020-07-10 19:25:00+00:00,5.26,3.90,2.01
2020-07-10 19:30:00+00:00,5.26,3.96,2.01
2020-07-10 19:35:00+00:00,5.26,3.97,2.01
2020-07-10 19:40:00+00:00,5.26,3.91,2.01
2020-07-10 19:45:00+00:00,5.26,3.88,2.01
2020-07-10 19:50:00+00:00,5.26,3.91,2.01
2020-07-10 19:55:00+00:00,5.26,3.99,2.01
2020-07-10 20:00:00+00:00,5.26,3.98,2.01
2020-07-10 20:05:00+00:00,5.26,3.87,2.01
2020-07-10 20:10:00+00:00,5.25,4.03,2.01
2020-07-10 20:15:00+00:00,5.25,4.08,2.01
2020-07-10 20:20:00+00:00,5.25,4.05,2.01
2020-07-10 20:25:00+00:00,5.25,4.08,2.01
2020-07-10 20:30:00+00:00,5.25,4.13,2.01
2020-07-10 20:35:00+00:00,5.25,4.24,2.01
2020-07-10 20:40:00+00:00,5.25,4.32,2.01
2020-07-10 20:45:00+00:00,5.25,4.31,2.01
2020-07-10 20:50:00+00:00,5.25,4.18,2.01
2020-07-10 20:55:00+00:00,5.25,4.07,2.01
2020-07-10 21:00:00+00:00,5.25,4.01,2.01
2020-07-10 21:05:00+00:00,5.25,3.88,2.01
2020-07-10 21:10:00+00:00,5.24,3.85,2.01
2020-07-10 21:15:00+00:00,5.24,3.93,2.01
2020-07-10 21:20:00+00:00,5.24,4.12,2.01
2020-07-10 21:25:00+00:00,5.24,4.14,2.01
2020-07-10 21:30:00+00:00,5.24,4.27,2.01
2020-07-10 21:35:00+00:00,5.24,4.32,2.01
2020-07-10 21:40:00+00:00,5.25,4.21,2.02
2020-07-10 21:45:00+00:00,5.25,3.99,2.02
2020-07-10 21:50:00+00:00,5.25,3.91,2.02
2020-07-10 21:55:00+00:00,5.24,3.79,2.02
2020-07-10 22:00:00+00:00,5.24,3.78,2.02
2020-07-10 22:05:00+00:00,5.24,3.86,2.02
2020-07-10 22:10:00+00:00,5.24,4.00,2.03
2020-07-10 22:15:00+00:00,5.24,4.07,2.03
2020-07-10 22:20:00+00:00,5.24,4.16,2.03
2020-07-10 22:25:00+00:00,5.24,4.25,2.03
2020-07-10 22:30:00+00:00,5.24,4.13,2.03
2020-07-10 22:35:00+00:00,5.24,3.99,2.03
2020-07-10 22:40:00+00:00,5.24,4.01,2.03
2020-07-10 22:45:00+00:00,5.24,3.94,2.03
2020-07-10 22:50:00+00:00,5.24,3.83,2.03
2020-07-10 22:55:00+00:00,5.23,3.86,2.03
2020-07-10 23:00:00+00:00,5.23,3.96,2.03
2020-07-10 23:05:00+00:00,5.23,4.05,2.03
2020-07-10 23:10:00+00:00,5.24,4.11,2.03
2020-07-10 23:15:00+00:00,5.24,4.18,2.03
2020-07-10 23:20:00+00:00,5.24,4.19,2.03
2020-07-10 23:25:00+00:00,5.23,4.15,2.03
2020-07-10 23:30:00+00:00,5.23,4.03,2.03
2020-07-10 23:35:00+00:00,5.23,3.86,2.03
2020-07-10 23:40:00+00:00,5.23,3.78,2.03
2020-07-10 23:45:00+00:00,5.23,3.78,2.03
2020-07-10 23:50:00+00:00,5.23,3.82,2.03
2020-07-10 23:55:00+00:00,5.23,3.95,2.03
2020-07-11 00:00:00+00:00,5.23,4.07,2.03
2020-07-11 00:05:00+00:00,5.23,4.19,2.03
2020-07-11 00:10:00+00:00,5.24,4.28,2.03
2020-07-11 00:15:00+00:00,5.24,4.23,2.03
2020-07-11 00:20:00+00:00,5.24,3.99,2.03
2020-07-11 00:25:00+00:00,5.23,3.83,2.03
2020-07-11 00:30:00+00:00,5.23,3.81,2.03
2020-07-11 00:35:00+00:00,5.23,3.70,2.03
2020-07-11 00:40:00+00:00,5.23,3.71,2.03
2020-07-11 00:45:00+00:00,5.23,3.91,2.03
2020-07-11 00:50:00+00:00,5.23,4.11,2.03
2020-07-11 00:55:00+00:00,5.23,4.28,2.03
2020-07-11 01:00:00+00:00,5.23,4.42,2.03
2020-07-11 01:05:00+00:00,5.23,4.44,2.03
2020-07-11 01:10:00+00:00,5.23,4.29,2.03
2020-07-11 01:15:00+00:00,5.23,4.13,2.03
2020-07-11 01:20:00+00:00,5.23,3.95,2.03
2020-07-11 01:25:00+00:00,5.22,3.61,2.03
2020-07-11 01:30:00+00:00,5.22,3.48,2.03
2020-07-11 01:35:00+00:00,5.22,3.49,2.03
2020-07-11 01:40:00+00:00,5.22,3.35,2.03
2020-07-11 01:45:00+00:00,5.22,3.47,2.03
2020-07-11 01:50:00+00:00,5.22,3.62,2.03
2020-07-11 01:55:00+00:00,5.23,3.71,2.04
2020-07-11 02:00:00+00:00,5.23,3.79,2.04
2020-07-11 02:05:00+00:00,5.23,3.95,2.04
2020-07-11 02:10:00+00:00,5.22,4.07,2.03
2020-07-11 02:15:00+00:00,5.22,4.06,2.03
2020-07-11 02:20:00+00:00,5.22,4.10,2.03
2020-07-11 02:25:00+00:00,5.22,4.06,2.03
2020-07-11 02:30:00+00:00,5.22,3.91,2.03
2020-07-11 02:35:00+00:00,5.22,3.90,2.03
2020-07-11 02:40:00+00:00,5.21,3.98,2.02
2020-07-11 02:45:00+00:00,5.21,4.02,2.02
2020-07-11 02:50:00+00:00,5.21,3.97,2.02
2020-07-11 02:55:00+00:00,5.21,3.96,2.02
2020-07-11 03:00:00+00:00,5.21,3.91,2.02
2020-07-11 03:05:00+00:00,5.21,3.78,2.02
2020-07-11 03:10:00+00:00,5.21,3.66,2.02
2020-07-11 03:15:00+00:00,5.21,3.55,2.02
2020-07-11 03:20:00+00:00,5.21,3.61,2.02
2020-07-11 03:25:00+00:00,5.20,3.69,2.02
2020-07-11 03:30:00+00:00,5.20,3.79,2.02
2020-07-11 03:35:00+00:00,5.20,3.98,2.02
2020-07-11 03:40:00+00:00,5.20,4.03,2.02
2020-07-11 03:45:00+00:00,5.20,3.99,2.02
2020-07-11 03:50:00+00:00,5.20,4.00,2.02
2020-07-11 03:55:00+00:00,5.20,3.93,2.01
2020-07-11 04:00:00+00:00,5.20,3.90,2.01
2020-07-11 04:05:00+00:00,5.20,3.96,2.01
2020-07-11 04:10:00+00:00,5.19,4.06,2.01
2020-07-11 04:15:00+00:00,5.19,3.95,2.01
2020-07-11 04:20:00+00:00,5.19,4.01,2.01
2020-07-11 04:25:00+00:00,5.19,4.00,2.01
2020-07-11 04:30:00+00:00,5.19,3.85,2.01
2020-07-11 04:35:00+00:00,5.19,3.70,2.01
2020-07-11 04:40:00+00:00,5.19,3.67,2.01
2020-07-11 04:45:00+00:00,5.19,3.63,2.01
2020-07-11 04:50:00+00:00,5.19,3.65,2.01
2020-07-11 04:55:00+00:00,5.19,3.74,2.00
2020-07-11 05:00:00+00:00,5.19,3.82,2.00
2020-07-11 05:05:00+00:00,5.19,3.93,2.00
2020-07-11 05:10:00+00:00,5.18,4.00,2.00
2020-07-11 05:15:00+00:00,5.18,3.99,2.00
2020-07-11 05:20:00+00:00,5.18,4.02,2.00
2020-07-11 05:25:00+00:00,5.18,3.92,2.00
2020-07-11 05:30:00+00:00,5.18,3.79,2.00
2020-07-11 05:35:00+00:00,5.18,3.76,2.00
2020-07-11 05:40:00+00:00,5.17,3.79,1.99
2020-07-11 05:45:00+00:00,5.17,3.83,1.99
2020-07-11 05:50:00+00:00,5.17,3.91,1.99
2020-07-11 05:55:00+00:00,5.17,4.02,1.99
2020-07-11 06:00:00+00:00,5.17,4.03,1.99
2020-07-11 06:05:00+00:00,5.17,3.98,1.99
2020-07-11 06:10:00+00:00,5.17,3.87,1.99
2020-07-11 06:15:00+00:00,5.17,3.76,1.99
2020-07-11 06:20:00+00:00,5.17,3.70,1.99
2020-07-11 06:25:00+00:00,5.16,3.79,1.99
2020-07-11 06:30:00+00:00,5.16,3.80,1.99
2020-07-11 06:35:00+00:00,5.16,3.91,1.99
2020-07-11 06:40:00+00:00,5.16,4.10,1.98
2020-07-11 06:45:00+00:00,5.16,4.20,1.98
2020-07-11 06:50:00+00:00,5.16,4.15,1.98
2020-07-11 06:55:00+00:00,5.16,4.15,1.98
2020-07-11 07:00:00+00:00,5.16,4.06,1.98
2020-07-11 07:05:00+00:00,5.16,3.82,1.98
2020-07-11 07:10:00+00:00,5.16,3.76,1.98
2020-07-11 07:15:00+00:00,5.16,3.76,1.98
2020-07-11 07:20:00+00:00,5.16,3.68,1.98
2020-07-11 07:25:00+00:00,5.16,3.67,1.97
2020-07-11 07:30:00+00:00,5.16,3.90,1.97
2020-07-11 07:35:00+00:00,5.16,3.99,1.97
2020-07-11 07:40:00+00:00,5.16,4.01,1.97
2020-07-11 07:45:00+00:00,5.16,4.11,1.97
2020-07-11 07:50:00+00:00,5.16,4.07,1.97
2020-07-11 07:55:00+00:00,5.16,3.93,1.97
2020-07-11 08:00:00+00:00,5.16,3.82,1.97
2020-07-11 08:05:00+00:00,5.16,3.73,1.97
2020-07-11 08:10:00+00:00,5.16,3.69,1.97
2020-07-11 08:15:00+00:00,5.16,3.74,1.97
2020-07-11 08:20:00+00:00,5.16,3.80,1.97
2020-07-11 08:25:00+00:00,5.16,3.87,1.97
2020-07-11 08:30:00+00:00,5.16,3.98,1.97
2020-07-11 08:35:00+00:00,5.16,4.06,1.97
2020-07-11 08:40:00+00:00,5.16,3.96,1.97
2020-07-11 08:45:00+00:00,5.16,3.94,1.97
2020-07-11 08:50:00+00:00,5.16,3.90,1.97
2020-07-11 08:55:00+00:00,5.16,3.90,1.96
2020-07-11 09:00:00+00:00,5.16,3.87,1.96
2020-07-11 09:05:00+00:00,5.16,3.88,1.96
2020-07-11 09:10:00+00:00,5.15,3.97,1.95
2020-07-11 09:15:00+00:00,5.15,3.97,1.95
2020-07-11 09:20:00+00:00,5.15,3.96,1.95
2020-07-11 09:25:00+00:00,5.15,3.99,1.95
2020-07-11 09:30:00+00:00,5.15,4.00,1.95
2020-07-11 09:35:00+00:00,5.15,3.92,1.95
2020-07-11 09:40:00+00:00,5.15,3.83,1.95
2020-07-11 09:45:00+00:00,5.15,3.83,1.95
2020-07-11 09:50:00+00:00,5.15,3.79,1.95
2020-07-11 09:55:00+00:00,5.15,3.75,1.95
2020-07-11 10:00:00+00:00,5.15,3.81,1.95
2020-07-11 10:05:00+00:00,5.15,3.76,1.95
2020-07-11 10:10:00+00:00,5.16,3.86,1.94
2020-07-11 10:15:00+00:00,5.16,3.95,1.94
2020-07-11 10:20:00+00:00,5.16,3.94,1.94
2020-07-11 10:25:00+00:00,5.15,3.88,1.94
2020-07-11 10:30:00+00:00,5.15,3.91,1.94
2020-07-11 10:35:00+00:00,5.15,3.93,1.94
2020-07-11 10:40:00+00:00,5.15,3.88,1.93
2020-07-11 10:45:00+00:00,5.15,3.87,1.93
2020-07-11 10:50:00+00:00,5.15,3.88,1.93
2020-07-11 10:55:00+00:00,5.15,3.99,1.93
2020-07-11 11:00:00+00:00,5.15,3.98,1.93
2020-07-11 11:05:00+00:00,5.15,3.98,1.93
2020-07-11 11:10:00+00:00,5.15,3.99,1.93
2020-07-11 11:15:00+00:00,5.15,3.92,1.93
2020-07-11 11:20:00+00:00,5.15,3.83,1.93
2020-07-11 11:25:00+00:00,5.14,3.77,1.93
2020-07-11 11:30:00+00:00,5.14,3.79,1.93
2020-07-11 11:35:00+00:00,5.14,3.79,1.93
2020-07-11 11:40:00+00:00,5.14,3.79,1.92
2020-07-11 11:45:00+00:00,5.14,3.86,1.92
2020-07-11 11:50:00+00:00,5.14,3.91,1.92
2020-07-11 11:55:00+00:00,5.14,3.88,1.93
2020-07-11 12:00:00+00:00,5.14,3.87,1.93
2020-07-11 12:05:00+00:00,5.14,3.79,1.93
2020-07-11 12:10:00+00:00,5.14,3.77,1.92
2020-07-11 12:15:00+00:00,5.14,3.79,1.92
2020-07-11 12:20:00+00:00,5.14,3.78,1.92
2020-07-11 12:25:00+00:00,5.13,3.82,1.92
2020-07-11 12:30:00+00:00,5.13,3.94,1.92
2020-07-11 12:35:00+00:00,5.13,3.99,1.92
2020-07-11 12:40:00+00:00,5.13,4.00,1.92
2020-07-11 12:45:00+00:00,5.13,3.95,1.92
2020-07-11 12:50:00+00:00,5.13,3.91,1.92
2020-07-11 12:55:00+00:00,5.12,3.88,1.91
2020-07-11 13:00:00+00:00,5.12,3.81,1.91
2020-07-11 13:05:00+00:00,5.12,3.79,1.91
2020-07-11 13:10:00+00:00,5.12,3.79,1.91
2020-07-11 13:15:00+00:00,5.12,3.82,1.91
2020-07-11 13:20:00+00:00,5.12,3.87,1.91
2020-07-11 13:25:00+00:00,5.12,3.87,1.91
2020-07-11 13:30:00+00:00,5.12,3.88,1.91
2020-07-11 13:35:00+00:00,5.12,3.84,1.91
2020-07-11 13:40:00+00:00,5.12,3.81,1.91
2020-07-11 13:45:00+00:00,5.12,3.91,1.91
2020-07-11 13:50:00+00:00,5.12,3.88,1.91
2020-07-11 13:55:00+00:00,5.12,3.70,1.90
2020-07-11 14:00:00+00:00,5.12,3.73,1.90
2020-07-11 14:05:00+00:00,5.12,3.84,1.90
2020-07-11 14:10:00+00:00,5.12,3.78,1.90
2020-07-11 14:15:00+00:00,5.12,3.72,1.90
2020-07-11 14:20:00+00:00,5.12,3.87,1.90
2020-07-11 14:25:00+00:00,5.11,3.92,1.90
2020-07-11 14:30:00+00:00,5.11,3.79,1.90
2020-07-11 14:35:00+00:00,5.11,3.78,1.90
2020-07-11 14:40:00+00:00,5.11,3.59,1.90
2020-07-11 14:45:00+00:00,5.11,3.53,1.90
2020-07-11 14:50:00+00:00,5.11,3.64,1.90
2020-07-11 14:55:00+00:00,5.10,3.71,1.90
2020-07-11 15:00:00+00:00,5.10,3.77,1.90
2020-07-11 15:05:00+00:00,5.10,3.94,1.90
2020-07-11 15:10:00+00:00,5.10,4.07,1.89
2020-07-11 15:15:00+00:00,5.10,4.11,1.89
2020-07-11 15:20:00+00:00,5.10,4.07,1.89
2020-07-11 15:25:00+00:00,5.09,3.95,1.89
2020-07-11 15:30:00+00:00,5.09,3.87,1.89
2020-07-11 15:35:00+00:00,5.09,3.79,1.89
2020-07-11 15:40:00+00:00,5.09,3.71,1.89
2020-07-11 15:45:00+00:00,5.09,3.70,1.89
2020-07-11 15:50:00+00:00,5.09,3.74,1.89
2020-07-11 15:55:00+00:00,5.09,3.82,1.88
2020-07-11 16:00:00+00:00,5.09,3.87,1.88
2020-07-11 16:05:00+00:00,5.09,3.92,1.88
2020-07-11 16:10:00+00:00,5.09,3.94,1.89
2020-07-11 16:15:00+00:00,5.09,3.80,1.89
2020-07-11 16:20:00+00:00,5.09,3.79,1.89
2020-07-11 16:25:00+00:00,5.09,3.71,1.88
2020-07-11 16:30:00+00:00,5.09,3.68,1.88
2020-07-11 16:35:00+00:00,5.09,3.70,1.88
2020-07-11 16:40:00+00:00,5.09,3.78,1.88
2020-07-11 16:45:00+00:00,5.09,3.79,1.88
2020-07-11 16:50:00+00:00,5.09,3.89,1.88
2020-07-11 16:55:00+00:00,5.09,3.87,1.88
2020-07-11 17:00:00+00:00,5.09,3.76,1.88
2020-07-11 17:05:00+00:00,5.09,3.63,1.88
2020-07-11 17:10:00+00:00,5.08,3.63,1.88
2020-07-11 17:15:00+00:00,5.08,3.55,1.88
2020-07-11 17:20:00+00:00,5.08,3.58,1.88
2020-07-11 17:25:00+00:00,5.08,3.71,1.88
2020-07-11 17:30:00+00:00,5.08,3.84,1.88
2020-07-11 17:35:00+00:00,5.08,3.87,1.88
2020-07-11 17:40:00+00:00,5.08,3.94,1.88
2020-07-11 17:45:00+00:00,5.08,3.94,1.88
2020-07-11 17:50:00+00:00,5.08,3.76,1.88
2020-07-11 17:55:00+00:00,5.08,3.71,1.88
2020-07-11 18:00:00+00:00,5.08,3.65,1.88
2020-07-11 18:05:00+00:00,5.08,3.52,1.88
2020-07-11 18:10:00+00:00,5.07,3.47,1.88
2020-07-11 18:15:00+00:00,5.07,3.59,1.88
2020-07-11 18:20:00+00:00,5.07,3.62,1.88
2020-07-11 18:25:00+00:00,5.07,3.59,1.88
2020-07-11 18:30:00+00:00,5.07,3.68,1.88
2020-07-11 18:35:00+00:00,5.07,3.71,1.88
2020-07-11 18:40:00+00:00,5.07,3.71,1.88
2020-07-11 18:45:00+00:00,5.07,3.64,1.88
2020-07-11 18:50:00+00:00,5.07,3.67,1.88
2020-07-11 18:55:00+00:00,5.06,3.60,1.87
2020-07-11 19:00:00+00:00,5.06,3.64,1.87
2020-07-11 19:05:00+00:00,5.06,3.70,1.87
2020-07-11 19:10:00+00:00,5.06,3.71,1.87
2020-07-11 19:15:00+00:00,5.06,3.76,1.87
2020-07-11 19:20:00+00:00,5.06,3.83,1.87
2020-07-11 19:25:00+00:00,5.06,3.80,1.87
2020-07-11 19:30:00+00:00,5.06,3.65,1.87
2020-07-11 19:35:00+00:00,5.06,3.60,1.87
2020-07-11 19:40:00+00:00,5.06,3.62,1.86
2020-07-11 19:45:00+00:00,5.06,3.56,1.86
2020-07-11 19:50:00+00:00,5.06,3.51,1.86
2020-07-11 19:55:00+00:00,5.06,3.61,1.86
2020-07-11 20:00:00+00:00,5.06,3.75,1.86
2020-07-11 20:05:00+00:00,5.06,3.82,1.86
2020-07-11 20:10:00+00:00,5.06,3.85,1.86
2020-07-11 20:15:00+00:00,5.06,3.85,1.86
2020-07-11 20:20:00+00:00,5.06,3.92,1.86
2020-07-11 20:25:00+00:00,5.06,3.91,1.85
2020-07-11 20:30:00+00:00,5.06,3.81,1.85
2020-07-11 20:35:00+00:00,5.06,3.72,1.85
2020-07-11 20:40:00+00:00,5.06,3.71,1.85
2020-07-11 20:45:00+00:00,5.06,3.75,1.85
2020-07-11 20:50:00+00:00,5.06,3.64,1.85
2020-07-11 20:55:00+00:00,5.05,3.69,1.85
2020-07-11 21:00:00+00:00,5.05,3.75,1.85
2020-07-11 21:05:00+00:00,5.05,3.82,1.85
2020-07-11 21:10:00+00:00,5.05,3.80,1.85
2020-07-11 21:15:00+00:00,5.05,3.71,1.85
2020-07-11 21:20:00+00:00,5.05,3.73,1.85
2020-07-11 21:25:00+00:00,5.05,3.70,1.85
2020-07-11 21:30:00+00:00,5.05,3.54,1.85
2020-07-11 21:35:00+00:00,5.05,3.60,1.85
2020-07-11 21:40:00+00:00,5.05,3.66,1.85
2020-07-11 21:45:00+00:00,5.05,3.67,1.85
2020-07-11 21:50:00+00:00,5.05,3.71,1.85
2020-07-11 21:55:00+00:00,5.05,3.79,1.85
2020-07-11 22:00:00+00:00,5.05,3.83,1.85
2020-07-11 22:05:00+00:00,5.05,3.84,1.85
2020-07-11 22:10:00+00:00,5.05,3.93,1.84
2020-07-11 22:15:00+00:00,5.05,3.96,1.84
2020-07-11 22:20:00+00:00,5.05,3.94,1.84
2020-07-11 22:25:00+00:00,5.05,4.02,1.84
2020-07-11 22:30:00+00:00,5.05,4.07,1.84
2020-07-11 22:35:00+00:00,5.05,3.99,1.84
2020-07-11 22:40:00+00:00,5.05,3.93,1.84
2020-07-11 22:45:00+00:00,5.05,3.91,1.84
2020-07-11 22:50:00+00:00,5.05,3.83,1.84
2020-07-11 22:55:00+00:00,5.05,3.75,1.84
2020-07-11 23:00:00+00:00,5.05,3.71,1.84
2020-07-11 23:05:00+00:00,5.05,3.68,1.84
2020-07-11 23:10:00+00:00,5.05,3.64,1.85
2020-07-11 23:15:00+00:00,5.05,3.71,1.85
2020-07-11 23:20:00+00:00,5.05,3.80,1.85
2020-07-11 23:25:00+00:00,5.05,3.87,1.85
2020-07-11 23:30:00+00:00,5.05,3.95,1.85
2020-07-11 23:35:00+00:00,5.05,3.96,1.85
2020-07-11 23:40:00+00:00,5.05,3.95,1.86
2020-07-11 23:45:00+00:00,5.05,3.83,1.86
2020-07-11 23:50:00+00:00,5.05,3.78,1.86
2020-07-11 23:55:00+00:00,5.05,3.79,1.86
2020-07-12 00:00:00+00:00,5.05,3.75,1.86
2020-07-12 00:05:00+00:00,5.05,3.80,1.86
2020-07-12 00:10:00+00:00,5.05,3.91,1.86
2020-07-12 00:15:00+00:00,5.05,3.99,1.86
2020-07-12 00:20:00+00:00,5.05,4.00,1.86
2020-07-12 00:25:00+00:00,5.05,3.93,1.86
2020-07-12 00:30:00+00:00,5.05,3.88,1.86
2020-07-12 00:35:00+00:00,5.05,3.72,1.86
2020-07-12 00:40:00+00:00,5.05,3.67,1.86
2020-07-12 00:45:00+00:00,5.05,3.72,1.86
2020-07-12 00:50:00+00:00,5.05,3.68,1.86
2020-07-12 00:55:00+00:00,5.05,3.75,1.87
2020-07-12 01:00:00+00:00,5.05,3.84,1.87
2020-07-12 01:05:00+00:00,5.05,3.91,1.87
2020-07-12 01:10:00+00:00,5.05,3.90,1.86
2020-07-12 01:15:00+00:00,5.05,3.94,1.86
2020-07-12 01:20:00+00:00,5.05,3.95,1.86
2020-07-12 01:25:00+00:00,5.05,3.86,1.87
2020-07-12 01:30:00+00:00,5.05,3.75,1.87
2020-07-12 01:35:00+00:00,5.05,3.70,1.87
2020-07-12 01:40:00+00:00,5.05,3.74,1.87
2020-07-12 01:45:00+00:00,5.05,3.68,1.87
2020-07-12 01:50:00+00:00,5.05,3.69,1.87
2020-07-12 01:55:00+00:00,5.05,3.79,1.87
2020-07-12 02:00:00+00:00,5.05,3.87,1.87
2020-07-12 02:05:00+00:00,5.05,3.90,1.87
2020-07-12 02:10:00+00:00,5.05,3.83,1.87
2020-07-12 02:15:00+00:00,5.05,3.71,1.87
2020-07-12 02:20:00+00:00,5.05,3.67,1.87
2020-07-12 02:25:00+00:00,5.05,3.59,1.87
2020-07-12 02:30:00+00:00,5.05,3.61,1.87
2020-07-12 02:35:00+00:00,5.05,3.71,1.87
2020-07-12 02:40:00+00:00,5.05,3.79,1.87
2020-07-12 02:45:00+00:00,5.05,3.88,1.87
2020-07-12 02:50:00+00:00,5.05,3.97,1.87
2020-07-12 02:55:00+00:00,5.05,3.98,1.87
2020-07-12 03:00:00+00:00,5.05,3.90,1.87
2020-07-12 03:05:00+00:00,5.05,3.84,1.87
2020-07-12 03:10:00+00:00,5.05,3.69,1.87
2020-07-12 03:15:00+00:00,5.05,3.60,1.87
2020-07-12 03:20:00+00:00,5.05,3.58,1.87
2020-07-12 03:25:00+00:00,5.05,3.67,1.86
2020-07-12 03:30:00+00:00,5.05,3.71,1.86
2020-07-12 03:35:00+00:00,5.05,3.76,1.86
2020-07-12 03:40:00+00:00,5.05,3.88,1.86
2020-07-12 03:45:00+00:00,5.05,3.95,1.86
2020-07-12 03:50:00+00:00,5.05,3.92,1.86
2020-07-12 03:55:00+00:00,5.05,3.76,1.86
2020-07-12 04:00:00+00:00,5.05,3.70,1.86
2020-07-12 04:05:00+00:00,5.05,3.67,1.86
2020-07-12 04:10:00+00:00,5.05,3.55,1.86
2020-07-12 04:15:00+00:00,5.05,3.50,1.86
2020-07-12 04:20:00+00:00,5.05,3.59,1.86
2020-07-12 04:25:00+00:00,5.05,3.69,1.86
2020-07-12 04:30:00+00:00,5.05,3.69,1.86
2020-07-12 04:35:00+00:00,5.05,3.79,1.86
2020-07-12 04:40:00+00:00,5.06,3.91,1.86
2020-07-12 04:45:00+00:00,5.06,3.93,1.86
2020-07-12 04:50:00+00:00,5.06,3.86,1.86
2020-07-12 04:55:00+00:00,5.06,3.79,1.85
